FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
365.537916292,0.205575407,0.183949500,0.228083789
365.589108911,0.205575407,0.183949500,0.228083789
365.640301530,0.205575407,0.183949500,0.228083789
365.691494149,0.205575407,0.183949500,0.228083789
365.742686769,0.205575407,0.183949500,0.228083789
365.793879388,0.205575407,0.183949500,0.228083789
365.845072007,0.205575407,0.183949500,0.228083789
365.896264626,0.205575407,0.183949500,0.228083789
365.947457246,0.205575407,0.183949500,0.228083789
365.998649865,0.205575407,0.183949500,0.228083789
366.049842484,0.205575407,0.183949500,0.228083789
366.101035104,0.205575407,0.183949500,0.228083789
366.152227723,0.205575407,0.183949500,0.228083789
366.203420342,0.205575407,0.183949500,0.228083789
366.254612961,0.205575407,0.183949500,0.228083789
366.305805581,0.205575407,0.183949500,0.228083789
366.356998200,0.205575407,0.183949500,0.228083789
366.408190819,0.205575407,0.183949500,0.228083789
366.459383438,0.205575407,0.183949500,0.228083789
366.510576058,0.205575407,0.183949500,0.228083789
366.561768677,0.205575407,0.183949500,0.228083789
366.612961296,0.205575407,0.183949500,0.228083789
366.664153915,0.205575407,0.183949500,0.228083789
366.715346535,0.205575407,0.183949500,0.228083789
366.766539154,0.205575407,0.183949500,0.228083789
366.817731773,0.205575407,0.183949500,0.228083789
366.868924392,0.205575407,0.183949500,0.228083789
366.920117012,0.205575407,0.183949500,0.228083789
366.971309631,0.205575407,0.183949500,0.228083789
367.022502250,0.205575407,0.183949500,0.228083789
367.073694869,0.205575407,0.183949500,0.228083789
367.124887489,0.205575407,0.183949500,0.228083789
367.176080108,0.205575407,0.183949500,0.228083789
367.227272727,0.205575407,0.183949500,0.228083789
367.278465347,0.205575407,0.183949500,0.228083789
367.329657966,0.205575407,0.183949500,0.228083789
367.380850585,0.205575407,0.183949500,0.228083789
367.432043204,0.205575407,0.183949500,0.228083789
367.483235824,0.205575407,0.183949500,0.228083789
367.534428443,0.205575407,0.183949500,0.228083789
367.585621062,0.205575407,0.183949500,0.228083789
367.636813681,0.205575407,0.183949500,0.228083789
367.688006301,0.205575407,0.183949500,0.228083789
367.739198920,0.205575407,0.183949500,0.228083789
367.790391539,0.205575407,0.183949500,0.228083789
367.841584158,0.205575407,0.183949500,0.228083789
367.892776778,0.205575407,0.183949500,0.228083789
367.943969397,0.205575407,0.183949500,0.228083789
367.995162016,0.205575407,0.183949500,0.228083789
368.046354635,0.205575407,0.183949500,0.228083789
368.097547255,0.205575407,0.183949500,0.228083789
368.148739874,0.205575407,0.183949500,0.228083789
368.199932493,0.205575407,0.183949500,0.228083789
368.251125113,0.205575407,0.183949500,0.228083789
368.302317732,0.205575407,0.183949500,0.228083789
368.353510351,0.205575407,0.183949500,0.228083789
368.404702970,0.205575407,0.183949500,0.228083789
368.455895590,0.205575407,0.183949500,0.228083789
368.507088209,0.205575407,0.183949500,0.228083789
368.558280828,0.205575407,0.183949500,0.228083789
368.609473447,0.205575407,0.183949500,0.228083789
368.660666067,0.205575407,0.183949500,0.228083789
368.711858686,0.205575407,0.183949500,0.228083789
368.763051305,0.205575407,0.183949500,0.228083789
368.814243924,0.205575407,0.183949500,0.228083789
368.865436544,0.205575407,0.183949500,0.228083789
368.916629163,0.205575407,0.183949500,0.228083789
368.967821782,0.205575407,0.183949500,0.228083789
369.019014401,0.205575407,0.183949500,0.228083789
369.070207021,0.205575407,0.183949500,0.228083789
369.121399640,0.205575407,0.183949500,0.228083789
369.172592259,0.205575407,0.183949500,0.228083789
369.223784878,0.205575407,0.183949500,0.228083789
369.274977498,0.205575407,0.183949500,0.228083789
369.326170117,0.205575407,0.183949500,0.228083789
369.377362736,0.205575407,0.183949500,0.228083789
369.428555356,0.205575407,0.183949500,0.228083789
369.479747975,0.205575407,0.183949500,0.228083789
369.530940594,0.205575407,0.183949500,0.228083789
369.582133213,0.205575407,0.183949500,0.228083789
369.633325833,0.205575407,0.183949500,0.228083789
369.684518452,0.205575407,0.183949500,0.228083789
369.735711071,0.205575407,0.183949500,0.228083789
369.786903690,0.205575407,0.183949500,0.228083789
369.838096310,0.205575407,0.183949500,0.228083789
369.889288929,0.205575407,0.183949500,0.228083789
369.940481548,0.205575407,0.183949500,0.228083789
369.991674167,0.205575407,0.183949500,0.228083789
370.042866787,0.205575407,0.183949500,0.228083789
370.094059406,0.205575407,0.183949500,0.228083789
370.145252025,0.205575407,0.183949500,0.228083789
370.196444644,0.205575407,0.183949500,0.228083789
370.247637264,0.205575407,0.183949500,0.228083789
370.298829883,0.205575407,0.183949500,0.228083789
370.350022502,0.205575407,0.183949500,0.228083789
370.401215122,0.205575407,0.183949500,0.228083789
370.452407741,0.205575407,0.183949500,0.228083789
370.503600360,0.205575407,0.183949500,0.228083789
370.554792979,0.205575407,0.183949500,0.228083789
370.605985599,0.205575407,0.183949500,0.228083789
370.657178218,0.205575407,0.183949500,0.228083789
370.708370837,0.205575407,0.183949500,0.228083789
370.759563456,0.205575407,0.183949500,0.228083789
370.810756076,0.205575407,0.183949500,0.228083789
370.861948695,0.205575407,0.183949500,0.228083789
370.913141314,0.205575407,0.183949500,0.228083789
370.964333933,0.205575407,0.183949500,0.228083789
371.015526553,0.205575407,0.183949500,0.228083789
371.066719172,0.205575407,0.183949500,0.228083789
371.117911791,0.205575407,0.183949500,0.228083789
371.169104410,0.205575407,0.183949500,0.228083789
371.220297030,0.205575407,0.183949500,0.228083789
371.271489649,0.205575407,0.183949500,0.228083789
371.322682268,0.205575407,0.183949500,0.228083789
371.373874887,0.205575407,0.183949500,0.228083789
371.425067507,0.205575407,0.183949500,0.228083789
371.476260126,0.205575407,0.183949500,0.228083789
371.527452745,0.205575407,0.183949500,0.228083789
371.578645365,0.205575407,0.183949500,0.228083789
371.629837984,0.205575407,0.183949500,0.228083789
371.681030603,0.205575407,0.183949500,0.228083789
371.732223222,0.205575407,0.183949500,0.228083789
371.783415842,0.205575407,0.183949500,0.228083789
371.834608461,0.205575407,0.183949500,0.228083789
371.885801080,0.205575407,0.183949500,0.228083789
371.936993699,0.205575407,0.183949500,0.228083789
371.988186319,0.205575407,0.183949500,0.228083789
372.039378938,0.205575407,0.183949500,0.228083789
372.090571557,0.205575407,0.183949500,0.228083789
372.141764176,0.205575407,0.183949500,0.228083789
372.192956796,0.205575407,0.183949500,0.228083789
372.244149415,0.205575407,0.183949500,0.228083789
372.295342034,0.205575407,0.183949500,0.228083789
372.346534653,0.205575407,0.183949500,0.228083789
372.397727273,0.205575407,0.183949500,0.228083789
372.448919892,0.205575407,0.183949500,0.228083789
372.500112511,0.205575407,0.183949500,0.228083789
372.551305131,0.205575407,0.183949500,0.228083789
372.602497750,0.205575407,0.183949500,0.228083789
372.653690369,0.205575407,0.183949500,0.228083789
372.704882988,0.205575407,0.183949500,0.228083789
372.756075608,0.205575407,0.183949500,0.228083789
372.807268227,0.205575407,0.183949500,0.228083789
372.858460846,0.205575407,0.183949500,0.228083789
372.909653465,0.205575407,0.183949500,0.228083789
372.960846085,0.205575407,0.183949500,0.228083789
373.012038704,0.205575407,0.183949500,0.228083789
373.063231323,0.205575407,0.183949500,0.228083789
373.114423942,0.205575407,0.183949500,0.228083789
373.165616562,0.205575407,0.183949500,0.228083789
373.216809181,0.205575407,0.183949500,0.228083789
373.268001800,0.205575407,0.183949500,0.228083789
373.319194419,0.205575407,0.183949500,0.228083789
373.370387039,0.205575407,0.183949500,0.228083789
373.421579658,0.205575407,0.183949500,0.228083789
373.472772277,0.205575407,0.183949500,0.228083789
373.523964896,0.205575407,0.183949500,0.228083789
373.575157516,0.205575407,0.183949500,0.228083789
373.626350135,0.205575407,0.183949500,0.228083789
373.677542754,0.205575407,0.183949500,0.228083789
373.728735374,0.205575407,0.183949500,0.228083789
373.779927993,0.205575407,0.183949500,0.228083789
373.831120612,0.205575407,0.183949500,0.228083789
373.882313231,0.205575407,0.183949500,0.228083789
373.933505851,0.205575407,0.183949500,0.228083789
373.984698470,0.205575407,0.183949500,0.228083789
374.035891089,0.205575407,0.183949500,0.228083789
374.087083708,0.205575407,0.183949500,0.228083789
374.138276328,0.205575407,0.183949500,0.228083789
374.189468947,0.205575407,0.183949500,0.228083789
374.240661566,0.205575407,0.183949500,0.228083789
374.291854185,0.205575407,0.183949500,0.228083789
374.343046805,0.205575407,0.183949500,0.228083789
374.394239424,0.205575407,0.183949500,0.228083789
374.445432043,0.205575407,0.183949500,0.228083789
374.496624662,0.205575407,0.183949500,0.228083789
374.547817282,0.205575407,0.183949500,0.228083789
374.599009901,0.205575407,0.183949500,0.228083789
374.650202520,0.205575407,0.183949500,0.228083789
374.701395140,0.205575407,0.183949500,0.228083789
374.752587759,0.205575407,0.183949500,0.228083789
374.803780378,0.205575407,0.183949500,0.228083789
374.854972997,0.205575407,0.183949500,0.228083789
374.906165617,0.205575407,0.183949500,0.228083789
374.957358236,0.205575407,0.183949500,0.228083789
375.008550855,0.205575407,0.183949500,0.228083789
375.059743474,0.205575407,0.183949500,0.228083789
375.110936094,0.205575407,0.183949500,0.228083789
375.162128713,0.205575407,0.183949500,0.228083789
375.213321332,0.205575407,0.183949500,0.228083789
375.264513951,0.205575407,0.183949500,0.228083789
375.315706571,0.205575407,0.183949500,0.228083789
375.366899190,0.205575407,0.183949500,0.228083789
375.418091809,0.205575407,0.183949500,0.228083789
375.469284428,0.205575407,0.183949500,0.228083789
375.520477048,0.205575407,0.183949500,0.228083789
375.571669667,0.205575407,0.183949500,0.228083789
375.622862286,0.205575407,0.183949500,0.228083789
375.674054905,0.205575407,0.183949500,0.228083789
375.725247525,0.205575407,0.183949500,0.228083789
375.776440144,0.205575407,0.183949500,0.228083789
375.827632763,0.205575407,0.183949500,0.228083789
375.878825383,0.205575407,0.183949500,0.228083789
375.930018002,0.205575407,0.183949500,0.228083789
375.981210621,0.205575407,0.183949500,0.228083789
376.032403240,0.205575407,0.183949500,0.228083789
376.083595860,0.205575407,0.183949500,0.228083789
376.134788479,0.205575407,0.183949500,0.228083789
376.185981098,0.205575407,0.183949500,0.228083789
376.237173717,0.205575407,0.183949500,0.228083789
376.288366337,0.205575407,0.183949500,0.228083789
376.339558956,0.205575407,0.183949500,0.228083789
376.390751575,0.205575407,0.183949500,0.228083789
376.441944194,0.205575407,0.183949500,0.228083789
376.493136814,0.205575407,0.183949500,0.228083789
376.544329433,0.205575407,0.183949500,0.228083789
376.595522052,0.205575407,0.183949500,0.228083789
376.646714671,0.205575407,0.183949500,0.228083789
376.697907291,0.205575407,0.183949500,0.228083789
376.749099910,0.205575407,0.183949500,0.228083789
376.800292529,0.205575407,0.183949500,0.228083789
376.851485149,0.205575407,0.183949500,0.228083789
376.902677768,0.205575407,0.183949500,0.228083789
376.953870387,0.205575407,0.183949500,0.228083789
377.005063006,0.205575407,0.183949500,0.228083789
377.056255626,0.205575407,0.183949500,0.228083789
377.107448245,0.205575407,0.183949500,0.228083789
377.158640864,0.205575407,0.183949500,0.228083789
377.209833483,0.205575407,0.183949500,0.228083789
377.261026103,0.205575407,0.183949500,0.228083789
377.312218722,0.205575407,0.183949500,0.228083789
377.363411341,0.205575407,0.183949500,0.228083789
377.414603960,0.205575407,0.183949500,0.228083789
377.465796580,0.205575407,0.183949500,0.228083789
377.516989199,0.205575407,0.183949500,0.228083789
377.568181818,0.205575407,0.183949500,0.228083789
377.619374437,0.205575407,0.183949500,0.228083789
377.670567057,0.205575407,0.183949500,0.228083789
377.721759676,0.205575407,0.183949500,0.228083789
377.772952295,0.205575407,0.183949500,0.228083789
377.824144914,0.205575407,0.183949500,0.228083789
377.875337534,0.205575407,0.183949500,0.228083789
377.926530153,0.205575407,0.183949500,0.228083789
377.977722772,0.205575407,0.183949500,0.228083789
378.028915392,0.205575407,0.183949500,0.228083789
378.080108011,0.205575407,0.183949500,0.228083789
378.131300630,0.205575407,0.183949500,0.228083789
378.182493249,0.205575407,0.183949500,0.228083789
378.233685869,0.205575407,0.183949500,0.228083789
378.284878488,0.205575407,0.183949500,0.228083789
378.336071107,0.205575407,0.183949500,0.228083789
378.387263726,0.205575407,0.183949500,0.228083789
378.438456346,0.205575407,0.183949500,0.228083789
378.489648965,0.205575407,0.183949500,0.228083789
378.540841584,0.205575407,0.183949500,0.228083789
378.592034203,0.205575407,0.183949500,0.228083789
378.643226823,0.205575407,0.183949500,0.228083789
378.694419442,0.205575407,0.183949500,0.228083789
378.745612061,0.205575407,0.183949500,0.228083789
378.796804680,0.205575407,0.183949500,0.228083789
378.847997300,0.205575407,0.183949500,0.228083789
378.899189919,0.205575407,0.183949500,0.228083789
378.950382538,0.205575407,0.183949500,0.228083789
379.001575158,0.205575407,0.183949500,0.228083789
379.052767777,0.205575407,0.183949500,0.228083789
379.103960396,0.205575407,0.183949500,0.228083789
379.155153015,0.205575407,0.183949500,0.228083789
379.206345635,0.205575407,0.183949500,0.228083789
379.257538254,0.205575407,0.183949500,0.228083789
379.308730873,0.205575407,0.183949500,0.228083789
379.359923492,0.205575407,0.183949500,0.228083789
379.411116112,0.205575407,0.183949500,0.228083789
379.462308731,0.205575407,0.183949500,0.228083789
379.513501350,0.205575407,0.183949500,0.228083789
379.564693969,0.205575407,0.183949500,0.228083789
379.615886589,0.205575407,0.183949500,0.228083789
379.667079208,0.205575407,0.183949500,0.228083789
379.718271827,0.205575407,0.183949500,0.228083789
379.769464446,0.205575407,0.183949500,0.228083789
379.820657066,0.205575407,0.183949500,0.228083789
379.871849685,0.205575407,0.183949500,0.228083789
379.923042304,0.205575407,0.183949500,0.228083789
379.974234923,0.205575407,0.183949500,0.228083789
380.025427543,0.205575407,0.183949500,0.228083789
380.076620162,0.205575407,0.183949500,0.228083789
380.127812781,0.205575407,0.183949500,0.228083789
380.179005401,0.205575407,0.183949500,0.228083789
380.230198020,0.205575407,0.183949500,0.228083789
380.281390639,0.205575407,0.183949500,0.228083789
380.332583258,0.205575407,0.183949500,0.228083789
380.383775878,0.205575407,0.183949500,0.228083789
380.434968497,0.205575407,0.183949500,0.228083789
380.486161116,0.205575407,0.183949500,0.228083789
380.537353735,0.205575407,0.183949500,0.228083789
380.588546355,0.205575407,0.183949500,0.228083789
380.639738974,0.205575407,0.183949500,0.228083789
380.690931593,0.205575407,0.183949500,0.228083789
380.742124212,0.205575407,0.183949500,0.228083789
380.793316832,0.205575407,0.183949500,0.228083789
380.844509451,0.205575407,0.183949500,0.228083789
380.895702070,0.205575407,0.183949500,0.228083789
380.946894689,0.205575407,0.183949500,0.228083789
380.998087309,0.205575407,0.183949500,0.228083789
381.049279928,0.205575407,0.183949500,0.228083789
381.100472547,0.205575407,0.183949500,0.228083789
381.151665167,0.205575407,0.183949500,0.228083789
381.202857786,0.205575407,0.183949500,0.228083789
381.254050405,0.205575407,0.183949500,0.228083789
381.305243024,0.205575407,0.183949500,0.228083789
381.356435644,0.205575407,0.183949500,0.228083789
381.407628263,0.205575407,0.183949500,0.228083789
381.458820882,0.205575407,0.183949500,0.228083789
381.510013501,0.205575407,0.183949500,0.228083789
381.561206121,0.205575407,0.183949500,0.228083789
381.612398740,0.205575407,0.183949500,0.228083789
381.663591359,0.205575407,0.183949500,0.228083789
381.714783978,0.205575407,0.183949500,0.228083789
381.765976598,0.205575407,0.183949500,0.228083789
381.817169217,0.205575407,0.183949500,0.228083789
381.868361836,0.205575407,0.183949500,0.228083789
381.919554455,0.205575407,0.183949500,0.228083789
381.970747075,0.205575407,0.183949500,0.228083789
382.021939694,0.205575407,0.183949500,0.228083789
382.073132313,0.205575407,0.183949500,0.228083789
382.124324932,0.205575407,0.183949500,0.228083789
382.175517552,0.205575407,0.183949500,0.228083789
382.226710171,0.205575407,0.183949500,0.228083789
382.277902790,0.205575407,0.183949500,0.228083789
382.329095410,0.205575407,0.183949500,0.228083789
382.380288029,0.205575407,0.183949500,0.228083789
382.431480648,0.205575407,0.183949500,0.228083789
382.482673267,0.205575407,0.183949500,0.228083789
382.533865887,0.205575407,0.183949500,0.228083789
382.585058506,0.205575407,0.183949500,0.228083789
382.636251125,0.205575407,0.183949500,0.228083789
382.687443744,0.205575407,0.183949500,0.228083789
382.738636364,0.205575407,0.183949500,0.228083789
382.789828983,0.205575407,0.183949500,0.228083789
382.841021602,0.205575407,0.183949500,0.228083789
382.892214221,0.205575407,0.183949500,0.228083789
382.943406841,0.205575407,0.183949500,0.228083789
382.994599460,0.205575407,0.183949500,0.228083789
383.045792079,0.205575407,0.183949500,0.228083789
383.096984698,0.205575407,0.183949500,0.228083789
383.148177318,0.205575407,0.183949500,0.228083789
383.199369937,0.205575407,0.183949500,0.228083789
383.250562556,0.205575407,0.183949500,0.228083789
383.301755176,0.205575407,0.183949500,0.228083789
383.352947795,0.205575407,0.183949500,0.228083789
383.404140414,0.205575407,0.183949500,0.228083789
383.455333033,0.205575407,0.183949500,0.228083789
383.506525653,0.205575407,0.183949500,0.228083789
383.557718272,0.205575407,0.183949500,0.228083789
383.608910891,0.205575407,0.183949500,0.228083789
383.660103510,0.205575407,0.183949500,0.228083789
383.711296130,0.205575407,0.183949500,0.228083789
383.762488749,0.205575407,0.183949500,0.228083789
383.813681368,0.205575407,0.183949500,0.228083789
383.864873987,0.205575407,0.183949500,0.228083789
383.916066607,0.205575407,0.183949500,0.228083789
383.967259226,0.205575407,0.183949500,0.228083789
384.018451845,0.205575407,0.183949500,0.228083789
384.069644464,0.205575407,0.183949500,0.228083789
384.120837084,0.205575407,0.183949500,0.228083789
384.172029703,0.205575407,0.183949500,0.228083789
384.223222322,0.205575407,0.183949500,0.228083789
384.274414941,0.205575407,0.183949500,0.228083789
384.325607561,0.205575407,0.183949500,0.228083789
384.376800180,0.205575407,0.183949500,0.228083789
384.427992799,0.205575407,0.183949500,0.228083789
384.479185419,0.205575407,0.183949500,0.228083789
384.530378038,0.205575407,0.183949500,0.228083789
384.581570657,0.205575407,0.183949500,0.228083789
384.632763276,0.205575407,0.183949500,0.228083789
384.683955896,0.205575407,0.183949500,0.228083789
384.735148515,0.205575407,0.183949500,0.228083789
384.786341134,0.205575407,0.183949500,0.228083789
384.837533753,0.205575407,0.183949500,0.228083789
384.888726373,0.205575407,0.183949500,0.228083789
384.939918992,0.205575407,0.183949500,0.228083789
384.991111611,0.205575407,0.183949500,0.228083789
385.042304230,0.205575407,0.183949500,0.228083789
385.093496850,0.205575407,0.183949500,0.228083789
385.144689469,0.205575407,0.183949500,0.228083789
385.195882088,0.205575407,0.183949500,0.228083789
385.247074707,0.205575407,0.183949500,0.228083789
385.298267327,0.205575407,0.183949500,0.228083789
385.349459946,0.205575407,0.183949500,0.228083789
385.400652565,0.205575407,0.183949500,0.228083789
385.451845185,0.205575407,0.183949500,0.228083789
385.503037804,0.205575407,0.183949500,0.228083789
385.554230423,0.205575407,0.183949500,0.228083789
385.605423042,0.205575407,0.183949500,0.228083789
385.656615662,0.205575407,0.183949500,0.228083789
385.707808281,0.205575407,0.183949500,0.228083789
385.759000900,0.205575407,0.183949500,0.228083789
385.810193519,0.205575407,0.183949500,0.228083789
385.861386139,0.205575407,0.183949500,0.228083789
385.912578758,0.205575407,0.183949500,0.228083789
385.963771377,0.205575407,0.183949500,0.228083789
386.014963996,0.205575407,0.183949500,0.228083789
386.066156616,0.205575407,0.183949500,0.228083789
386.117349235,0.205575407,0.183949500,0.228083789
386.168541854,0.205575407,0.183949500,0.228083789
386.219734473,0.205575407,0.183949500,0.228083789
386.270927093,0.205575407,0.183949500,0.228083789
386.322119712,0.205575407,0.183949500,0.228083789
386.373312331,0.205575407,0.183949500,0.228083789
386.424504950,0.205575407,0.183949500,0.228083789
386.475697570,0.205575407,0.183949500,0.228083789
386.526890189,0.205575407,0.183949500,0.228083789
386.578082808,0.205575407,0.183949500,0.228083789
386.629275428,0.205575407,0.183949500,0.228083789
386.680468047,0.205575407,0.183949500,0.228083789
386.731660666,0.205575407,0.183949500,0.228083789
386.782853285,0.205575407,0.183949500,0.228083789
386.834045905,0.205575407,0.183949500,0.228083789
386.885238524,0.205575407,0.183949500,0.228083789
386.936431143,0.205575407,0.183949500,0.228083789
386.987623762,0.205575407,0.183949500,0.228083789
387.038816382,0.205575407,0.183949500,0.228083789
387.090009001,0.205575407,0.183949500,0.228083789
387.141201620,0.205575407,0.183949500,0.228083789
387.192394239,0.205575407,0.183949500,0.228083789
387.243586859,0.205575407,0.183949500,0.228083789
387.294779478,0.205575407,0.183949500,0.228083789
387.345972097,0.205575407,0.183949500,0.228083789
387.397164716,0.205575407,0.183949500,0.228083789
387.448357336,0.205575407,0.183949500,0.228083789
387.499549955,0.205575407,0.183949500,0.228083789
387.550742574,0.205575407,0.183949500,0.228083789
387.601935194,0.205575407,0.183949500,0.228083789
387.653127813,0.205575407,0.183949500,0.228083789
387.704320432,0.205575407,0.183949500,0.228083789
387.755513051,0.205575407,0.183949500,0.228083789
387.806705671,0.205575407,0.183949500,0.228083789
387.857898290,0.205575407,0.183949500,0.228083789
387.909090909,0.205575407,0.183949500,0.228083789
387.960283528,0.205575407,0.183949500,0.228083789
388.011476148,0.205575407,0.183949500,0.228083789
388.062668767,0.205575407,0.183949500,0.228083789
388.113861386,0.205575407,0.183949500,0.228083789
388.165054005,0.205575407,0.183949500,0.228083789
388.216246625,0.205575407,0.183949500,0.228083789
388.267439244,0.205575407,0.183949500,0.228083789
388.318631863,0.205575407,0.183949500,0.228083789
388.369824482,0.205575407,0.183949500,0.228083789
388.421017102,0.205575407,0.183949500,0.228083789
388.472209721,0.205575407,0.183949500,0.228083789
388.523402340,0.205575407,0.183949500,0.228083789
388.574594959,0.205575407,0.183949500,0.228083789
388.625787579,0.205575407,0.183949500,0.228083789
388.676980198,0.205575407,0.183949500,0.228083789
388.728172817,0.205575407,0.183949500,0.228083789
388.779365437,0.205575407,0.183949500,0.228083789
388.830558056,0.205575407,0.183949500,0.228083789
388.881750675,0.205575407,0.183949500,0.228083789
388.932943294,0.205575407,0.183949500,0.228083789
388.984135914,0.205575407,0.183949500,0.228083789
389.035328533,0.205575407,0.183949500,0.228083789
389.086521152,0.205575407,0.183949500,0.228083789
389.137713771,0.205575407,0.183949500,0.228083789
389.188906391,0.205575407,0.183949500,0.228083789
389.240099010,0.205575407,0.183949500,0.228083789
389.291291629,0.205575407,0.183949500,0.228083789
389.342484248,0.205575407,0.183949500,0.228083789
389.393676868,0.205575407,0.183949500,0.228083789
389.444869487,0.205575407,0.183949500,0.228083789
389.496062106,0.205575407,0.183949500,0.228083789
389.547254725,0.205575407,0.183949500,0.228083789
389.598447345,0.205575407,0.183949500,0.228083789
389.649639964,0.205575407,0.183949500,0.228083789
389.700832583,0.205575407,0.183949500,0.228083789
389.752025203,0.205575407,0.183949500,0.228083789
389.803217822,0.205575407,0.183949500,0.228083789
389.854410441,0.205575407,0.183949500,0.228083789
389.905603060,0.205575407,0.183949500,0.228083789
389.956795680,0.205575407,0.183949500,0.228083789
390.007988299,0.205575407,0.183949500,0.228083789
390.059180918,0.205575407,0.183949500,0.228083789
390.110373537,0.205575407,0.183949500,0.228083789
390.161566157,0.205575407,0.183949500,0.228083789
390.212758776,0.205575407,0.183949500,0.228083789
390.263951395,0.205575407,0.183949500,0.228083789
390.315144014,0.205575407,0.183949500,0.228083789
390.366336634,0.205575407,0.183949500,0.228083789
390.417529253,0.205575407,0.183949500,0.228083789
390.468721872,0.205575407,0.183949500,0.228083789
390.519914491,0.205575407,0.183949500,0.228083789
390.571107111,0.205575407,0.183949500,0.228083789
390.622299730,0.205575407,0.183949500,0.228083789
390.673492349,0.205575407,0.183949500,0.228083789
390.724684968,0.205575407,0.183949500,0.228083789
390.775877588,0.205575407,0.183949500,0.228083789
390.827070207,0.205575407,0.183949500,0.228083789
390.878262826,0.205575407,0.183949500,0.228083789
390.929455446,0.205575407,0.183949500,0.228083789
390.980648065,0.205575407,0.183949500,0.228083789
391.031840684,0.205575407,0.183949500,0.228083789
391.083033303,0.205575407,0.183949500,0.228083789
391.134225923,0.205575407,0.183949500,0.228083789
391.185418542,0.205575407,0.183949500,0.228083789
391.236611161,0.205575407,0.183949500,0.228083789
391.287803780,0.205575407,0.183949500,0.228083789
391.338996400,0.205575407,0.183949500,0.228083789
391.390189019,0.205575407,0.183949500,0.228083789
391.441381638,0.205575407,0.183949500,0.228083789
391.492574257,0.205575407,0.183949500,0.228083789
391.543766877,0.205575407,0.183949500,0.228083789
391.594959496,0.205575407,0.183949500,0.228083789
391.646152115,0.205575407,0.183949500,0.228083789
391.697344734,0.205575407,0.183949500,0.228083789
391.748537354,0.205575407,0.183949500,0.228083789
391.799729973,0.205575407,0.183949500,0.228083789
391.850922592,0.205575407,0.183949500,0.228083789
391.902115212,0.205575407,0.183949500,0.228083789
391.953307831,0.205575407,0.183949500,0.228083789
392.004500450,0.205575407,0.183949500,0.228083789
392.055693069,0.205575407,0.183949500,0.228083789
392.106885689,0.205575407,0.183949500,0.228083789
392.158078308,0.205575407,0.183949500,0.228083789
392.209270927,0.205575407,0.183949500,0.228083789
392.260463546,0.205575407,0.183949500,0.228083789
392.311656166,0.205575407,0.183949500,0.228083789
392.362848785,0.205575407,0.183949500,0.228083789
392.414041404,0.205575407,0.183949500,0.228083789
392.465234023,0.205575407,0.183949500,0.228083789
392.516426643,0.205575407,0.183949500,0.228083789
392.567619262,0.205575407,0.183949500,0.228083789
392.618811881,0.205575407,0.183949500,0.228083789
392.670004500,0.205575407,0.183949500,0.228083789
392.721197120,0.205575407,0.183949500,0.228083789
392.772389739,0.205575407,0.183949500,0.228083789
392.823582358,0.205575407,0.183949500,0.228083789
392.874774977,0.205575407,0.183949500,0.228083789
392.925967597,0.205575407,0.183949500,0.228083789
392.977160216,0.205575407,0.183949500,0.228083789
393.028352835,0.205575407,0.183949500,0.228083789
393.079545455,0.205575407,0.183949500,0.228083789
393.130738074,0.205575407,0.183949500,0.228083789
393.181930693,0.205575407,0.183949500,0.228083789
393.233123312,0.205575407,0.183949500,0.228083789
393.284315932,0.205575407,0.183949500,0.228083789
393.335508551,0.205575407,0.183949500,0.228083789
393.386701170,0.205575407,0.183949500,0.228083789
393.437893789,0.205575407,0.183949500,0.228083789
393.489086409,0.205575407,0.183949500,0.228083789
393.540279028,0.205575407,0.183949500,0.228083789
393.591471647,0.205575407,0.183949500,0.228083789
393.642664266,0.205575407,0.183949500,0.228083789
393.693856886,0.205575407,0.183949500,0.228083789
393.745049505,0.205575407,0.183949500,0.228083789
393.796242124,0.205575407,0.183949500,0.228083789
393.847434743,0.205575407,0.183949500,0.228083789
393.898627363,0.205575407,0.183949500,0.228083789
393.949819982,0.205575407,0.183949500,0.228083789
394.001012601,0.205575407,0.183949500,0.228083789
394.052205221,0.205575407,0.183949500,0.228083789
394.103397840,0.205575407,0.183949500,0.228083789
394.154590459,0.205575407,0.183949500,0.228083789
394.205783078,0.205575407,0.183949500,0.228083789
394.256975698,0.205575407,0.183949500,0.228083789
394.308168317,0.205575407,0.183949500,0.228083789
394.359360936,0.205575407,0.183949500,0.228083789
394.410553555,0.205575407,0.183949500,0.228083789
394.461746175,0.205575407,0.183949500,0.228083789
394.512938794,0.205575407,0.183949500,0.228083789
394.564131413,0.205575407,0.183949500,0.228083789
394.615324032,0.205575407,0.183949500,0.228083789
394.666516652,0.205575407,0.183949500,0.228083789
394.717709271,0.205575407,0.183949500,0.228083789
394.768901890,0.205575407,0.183949500,0.228083789
394.820094509,0.205575407,0.183949500,0.228083789
394.871287129,0.205575407,0.183949500,0.228083789
394.922479748,0.205575407,0.183949500,0.228083789
394.973672367,0.205575407,0.183949500,0.228083789
395.024864986,0.205575407,0.183949500,0.228083789
395.076057606,0.205575407,0.183949500,0.228083789
395.127250225,0.205575407,0.183949500,0.228083789
395.178442844,0.205575407,0.183949500,0.228083789
395.229635464,0.205575407,0.183949500,0.228083789
